,title,artist,id,duration,popularity,features,timestamp,created_at
33,'Girls Like You','Maroon 5',7npLlaPu9Mfno8hjk5OagD,215229,75,"{""danceability"": 0.611, ""energy"": 0.462, ""key"": 0, ""loudness"": -7.054, ""mode"": 1, ""speechiness"": 0.0646, ""acousticness"": 0.558, ""instrumentalness"": 1.01e-06, ""liveness"": 0.131, ""valence"": 0.377, ""tempo"": 59.635, ""type"": ""audio_features"", ""id"": ""7npLlaPu9Mfno8hjk5OagD"", ""uri"": ""spotify:track:7npLlaPu9Mfno8hjk5OagD"", ""track_href"": ""https://api.spotify.com/v1/tracks/7npLlaPu9Mfno8hjk5OagD"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7npLlaPu9Mfno8hjk5OagD"", ""duration_ms"": 215230, ""time_signature"": 4}",1663822509.653,1663948704.554008
32,'Off My Face','Justin Bieber',3T03rPwlL8NVk1yIaxeD8U,156467,79,"{""danceability"": 0.509, ""energy"": 0.228, ""key"": 4, ""loudness"": -8.68, ""mode"": 1, ""speechiness"": 0.0332, ""acousticness"": 0.92, ""instrumentalness"": 0, ""liveness"": 0.104, ""valence"": 0.586, ""tempo"": 90.674, ""type"": ""audio_features"", ""id"": ""3T03rPwlL8NVk1yIaxeD8U"", ""uri"": ""spotify:track:3T03rPwlL8NVk1yIaxeD8U"", ""track_href"": ""https://api.spotify.com/v1/tracks/3T03rPwlL8NVk1yIaxeD8U"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3T03rPwlL8NVk1yIaxeD8U"", ""duration_ms"": 156468, ""time_signature"": 4}",1663822766.559,1663948704.211004
31,'I Lived','OneRepublic',3IQF4xCQUPicbA4hWfTxPo,234546,71,"{""danceability"": 0.593, ""energy"": 0.851, ""key"": 9, ""loudness"": -5.456, ""mode"": 1, ""speechiness"": 0.0446, ""acousticness"": 0.0683, ""instrumentalness"": 0, ""liveness"": 0.271, ""valence"": 0.344, ""tempo"": 119.987, ""type"": ""audio_features"", ""id"": ""3IQF4xCQUPicbA4hWfTxPo"", ""uri"": ""spotify:track:3IQF4xCQUPicbA4hWfTxPo"", ""track_href"": ""https://api.spotify.com/v1/tracks/3IQF4xCQUPicbA4hWfTxPo"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3IQF4xCQUPicbA4hWfTxPo"", ""duration_ms"": 234547, ""time_signature"": 4}",1663823001.495,1663948703.892047
30,'There's Nothing Holdin' Me Back','Shawn Mendes',7JJmb5XwzOO8jgpou264Ml,199440,86,"{""danceability"": 0.866, ""energy"": 0.813, ""key"": 11, ""loudness"": -4.063, ""mode"": 0, ""speechiness"": 0.0554, ""acousticness"": 0.38, ""instrumentalness"": 0, ""liveness"": 0.0779, ""valence"": 0.969, ""tempo"": 121.998, ""type"": ""audio_features"", ""id"": ""7JJmb5XwzOO8jgpou264Ml"", ""uri"": ""spotify:track:7JJmb5XwzOO8jgpou264Ml"", ""track_href"": ""https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml"", ""duration_ms"": 199440, ""time_signature"": 4}",1663823056.111,1663948703.569569
29,'There's Nothing Holdin' Me Back','Shawn Mendes',7JJmb5XwzOO8jgpou264Ml,199440,86,"{""danceability"": 0.866, ""energy"": 0.813, ""key"": 11, ""loudness"": -4.063, ""mode"": 0, ""speechiness"": 0.0554, ""acousticness"": 0.38, ""instrumentalness"": 0, ""liveness"": 0.0779, ""valence"": 0.969, ""tempo"": 121.998, ""type"": ""audio_features"", ""id"": ""7JJmb5XwzOO8jgpou264Ml"", ""uri"": ""spotify:track:7JJmb5XwzOO8jgpou264Ml"", ""track_href"": ""https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml"", ""duration_ms"": 199440, ""time_signature"": 4}",1663880675.523,1663948703.240123
28,'Girls Like You (feat. Cardi B) - Cardi B Version','Maroon 5',7fa9MBXhVfQ8P8Df9OEbD8,235545,75,"{""danceability"": 0.851, ""energy"": 0.541, ""key"": 0, ""loudness"": -6.825, ""mode"": 1, ""speechiness"": 0.0505, ""acousticness"": 0.568, ""instrumentalness"": 0, ""liveness"": 0.13, ""valence"": 0.448, ""tempo"": 124.959, ""type"": ""audio_features"", ""id"": ""7fa9MBXhVfQ8P8Df9OEbD8"", ""uri"": ""spotify:track:7fa9MBXhVfQ8P8Df9OEbD8"", ""track_href"": ""https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8"", ""duration_ms"": 235545, ""time_signature"": 4}",1663881057.848,1663948702.908113
27,'Leave Before You Love Me (with Jonas Brothers)','Marshmello',4qu63nuBpdn0qHUHuObEj1,154983,86,"{""danceability"": 0.721, ""energy"": 0.738, ""key"": 7, ""loudness"": -4.77, ""mode"": 1, ""speechiness"": 0.0403, ""acousticness"": 0.00226, ""instrumentalness"": 4.41e-06, ""liveness"": 0.118, ""valence"": 0.637, ""tempo"": 119.976, ""type"": ""audio_features"", ""id"": ""4qu63nuBpdn0qHUHuObEj1"", ""uri"": ""spotify:track:4qu63nuBpdn0qHUHuObEj1"", ""track_href"": ""https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1"", ""duration_ms"": 154983, ""time_signature"": 4}",1663905551.55,1663948702.577097
26,'Damn It Feels Good To Be Me','Andy Grammer',3LymIBUSWRoxxm7W5UQlXl,138306,65,"{""danceability"": 0.706, ""energy"": 0.777, ""key"": 0, ""loudness"": -5.09, ""mode"": 1, ""speechiness"": 0.0384, ""acousticness"": 0.0663, ""instrumentalness"": 0, ""liveness"": 0.462, ""valence"": 0.782, ""tempo"": 120.031, ""type"": ""audio_features"", ""id"": ""3LymIBUSWRoxxm7W5UQlXl"", ""uri"": ""spotify:track:3LymIBUSWRoxxm7W5UQlXl"", ""track_href"": ""https://api.spotify.com/v1/tracks/3LymIBUSWRoxxm7W5UQlXl"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3LymIBUSWRoxxm7W5UQlXl"", ""duration_ms"": 138307, ""time_signature"": 4}",1663905770.028,1663948702.245061
25,'Automatic (feat. Jake Miller)','Fly By Midnight',6FoUUkUM4fVdh5pLZyxgjz,157472,71,"{""danceability"": 0.6, ""energy"": 0.529, ""key"": 8, ""loudness"": -6.184, ""mode"": 1, ""speechiness"": 0.0277, ""acousticness"": 0.239, ""instrumentalness"": 2.35e-05, ""liveness"": 0.099, ""valence"": 0.371, ""tempo"": 134.966, ""type"": ""audio_features"", ""id"": ""6FoUUkUM4fVdh5pLZyxgjz"", ""uri"": ""spotify:track:6FoUUkUM4fVdh5pLZyxgjz"", ""track_href"": ""https://api.spotify.com/v1/tracks/6FoUUkUM4fVdh5pLZyxgjz"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6FoUUkUM4fVdh5pLZyxgjz"", ""duration_ms"": 157472, ""time_signature"": 4}",1663905927.914,1663948701.911109
24,'Black And White','Niall Horan',7rpNuuoMbid56XkDsx2FjE,193089,74,"{""danceability"": 0.443, ""energy"": 0.582, ""key"": 2, ""loudness"": -6.02, ""mode"": 1, ""speechiness"": 0.0482, ""acousticness"": 0.0301, ""instrumentalness"": 0, ""liveness"": 0.127, ""valence"": 0.239, ""tempo"": 147.589, ""type"": ""audio_features"", ""id"": ""7rpNuuoMbid56XkDsx2FjE"", ""uri"": ""spotify:track:7rpNuuoMbid56XkDsx2FjE"", ""track_href"": ""https://api.spotify.com/v1/tracks/7rpNuuoMbid56XkDsx2FjE"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7rpNuuoMbid56XkDsx2FjE"", ""duration_ms"": 193090, ""time_signature"": 4}",1663906122.003,1663948701.585004
23,'Best Day Of My Life','American Authors',5Hroj5K7vLpIG4FNCRIjbP,194240,80,"{""danceability"": 0.673, ""energy"": 0.902, ""key"": 2, ""loudness"": -2.392, ""mode"": 1, ""speechiness"": 0.0346, ""acousticness"": 0.0591, ""instrumentalness"": 0.000262, ""liveness"": 0.0558, ""valence"": 0.538, ""tempo"": 100.012, ""type"": ""audio_features"", ""id"": ""5Hroj5K7vLpIG4FNCRIjbP"", ""uri"": ""spotify:track:5Hroj5K7vLpIG4FNCRIjbP"", ""track_href"": ""https://api.spotify.com/v1/tracks/5Hroj5K7vLpIG4FNCRIjbP"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5Hroj5K7vLpIG4FNCRIjbP"", ""duration_ms"": 194240, ""time_signature"": 4}",1663906316.768,1663948701.264053
22,'What Other People Say','Sam Fischer',2h9TDNEXRhcDIV3fsoEVq9,194890,71,"{""danceability"": 0.652, ""energy"": 0.472, ""key"": 7, ""loudness"": -8.084, ""mode"": 1, ""speechiness"": 0.0399, ""acousticness"": 0.158, ""instrumentalness"": 0, ""liveness"": 0.121, ""valence"": 0.24, ""tempo"": 126.904, ""type"": ""audio_features"", ""id"": ""2h9TDNEXRhcDIV3fsoEVq9"", ""uri"": ""spotify:track:2h9TDNEXRhcDIV3fsoEVq9"", ""track_href"": ""https://api.spotify.com/v1/tracks/2h9TDNEXRhcDIV3fsoEVq9"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2h9TDNEXRhcDIV3fsoEVq9"", ""duration_ms"": 194890, ""time_signature"": 4}",1663906512.095,1663948700.932055
21,'drivers license','Olivia Rodrigo',5wANPM4fQCJwkGd4rN57mH,242013,88,"{""danceability"": 0.561, ""energy"": 0.431, ""key"": 10, ""loudness"": -8.81, ""mode"": 1, ""speechiness"": 0.0578, ""acousticness"": 0.768, ""instrumentalness"": 1.42e-05, ""liveness"": 0.106, ""valence"": 0.137, ""tempo"": 143.875, ""type"": ""audio_features"", ""id"": ""5wANPM4fQCJwkGd4rN57mH"", ""uri"": ""spotify:track:5wANPM4fQCJwkGd4rN57mH"", ""track_href"": ""https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH"", ""duration_ms"": 242013, ""time_signature"": 4}",1663906754.562,1663948700.612236
20,'Set Fire to the Rain','Adele',3di5hcvxxciiqwMH1jarhY,242973,79,"{""danceability"": 0.603, ""energy"": 0.67, ""key"": 2, ""loudness"": -3.882, ""mode"": 0, ""speechiness"": 0.0249, ""acousticness"": 0.00408, ""instrumentalness"": 1.68e-06, ""liveness"": 0.112, ""valence"": 0.446, ""tempo"": 107.993, ""type"": ""audio_features"", ""id"": ""3di5hcvxxciiqwMH1jarhY"", ""uri"": ""spotify:track:3di5hcvxxciiqwMH1jarhY"", ""track_href"": ""https://api.spotify.com/v1/tracks/3di5hcvxxciiqwMH1jarhY"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3di5hcvxxciiqwMH1jarhY"", ""duration_ms"": 242974, ""time_signature"": 4}",1663906998.108,1663948700.261332
19,'Beautiful Mistakes (feat. Megan Thee Stallion)','Maroon 5',5zFglKYiknIxks8geR8rcL,227395,82,"{""danceability"": 0.713, ""energy"": 0.676, ""key"": 10, ""loudness"": -5.483, ""mode"": 1, ""speechiness"": 0.027, ""acousticness"": 0.0377, ""instrumentalness"": 0, ""liveness"": 0.154, ""valence"": 0.721, ""tempo"": 99.048, ""type"": ""audio_features"", ""id"": ""5zFglKYiknIxks8geR8rcL"", ""uri"": ""spotify:track:5zFglKYiknIxks8geR8rcL"", ""track_href"": ""https://api.spotify.com/v1/tracks/5zFglKYiknIxks8geR8rcL"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5zFglKYiknIxks8geR8rcL"", ""duration_ms"": 227395, ""time_signature"": 4}",1663907225.864,1663948699.928918
18,'Photograph','Ed Sheeran',1HNkqx9Ahdgi1Ixy2xkKkL,258986,85,"{""danceability"": 0.614, ""energy"": 0.379, ""key"": 4, ""loudness"": -10.48, ""mode"": 1, ""speechiness"": 0.0476, ""acousticness"": 0.607, ""instrumentalness"": 0.000464, ""liveness"": 0.0986, ""valence"": 0.201, ""tempo"": 107.989, ""type"": ""audio_features"", ""id"": ""1HNkqx9Ahdgi1Ixy2xkKkL"", ""uri"": ""spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL"", ""track_href"": ""https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL"", ""duration_ms"": 258987, ""time_signature"": 4}",1663907485.34,1663948699.59399
17,'Where Are You Now','Lost Frequencies',3uUuGVFu1V7jTQL60S1r8z,148197,89,"{""danceability"": 0.671, ""energy"": 0.636, ""key"": 6, ""loudness"": -8.117, ""mode"": 0, ""speechiness"": 0.103, ""acousticness"": 0.515, ""instrumentalness"": 0.000411, ""liveness"": 0.172, ""valence"": 0.262, ""tempo"": 120.966, ""type"": ""audio_features"", ""id"": ""3uUuGVFu1V7jTQL60S1r8z"", ""uri"": ""spotify:track:3uUuGVFu1V7jTQL60S1r8z"", ""track_href"": ""https://api.spotify.com/v1/tracks/3uUuGVFu1V7jTQL60S1r8z"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3uUuGVFu1V7jTQL60S1r8z"", ""duration_ms"": 148197, ""time_signature"": 4}",1663907634.056,1663948699.25687
16,'Sunroof','Nicky Youre',4h4QlmocP3IuwYEj2j14p8,163025,92,"{""danceability"": 0.768, ""energy"": 0.714, ""key"": 10, ""loudness"": -5.11, ""mode"": 1, ""speechiness"": 0.0401, ""acousticness"": 0.352, ""instrumentalness"": 0, ""liveness"": 0.15, ""valence"": 0.842, ""tempo"": 131.443, ""type"": ""audio_features"", ""id"": ""4h4QlmocP3IuwYEj2j14p8"", ""uri"": ""spotify:track:4h4QlmocP3IuwYEj2j14p8"", ""track_href"": ""https://api.spotify.com/v1/tracks/4h4QlmocP3IuwYEj2j14p8"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4h4QlmocP3IuwYEj2j14p8"", ""duration_ms"": 163026, ""time_signature"": 4}",1663907823.33,1663948698.916782
15,'Don’t Wake Me Up','Jonas Blue',3LEgGAl9zLcQWGTp7ptqtQ,188894,76,"{""danceability"": 0.621, ""energy"": 0.747, ""key"": 11, ""loudness"": -5.084, ""mode"": 1, ""speechiness"": 0.0337, ""acousticness"": 0.222, ""instrumentalness"": 0.000194, ""liveness"": 0.147, ""valence"": 0.426, ""tempo"": 124.015, ""type"": ""audio_features"", ""id"": ""3LEgGAl9zLcQWGTp7ptqtQ"", ""uri"": ""spotify:track:3LEgGAl9zLcQWGTp7ptqtQ"", ""track_href"": ""https://api.spotify.com/v1/tracks/3LEgGAl9zLcQWGTp7ptqtQ"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3LEgGAl9zLcQWGTp7ptqtQ"", ""duration_ms"": 188894, ""time_signature"": 4}",1663908012.036,1663948698.572523
14,'West Coast','OneRepublic',0sBJA2OCEECMs0HsdIQhvR,192947,77,"{""danceability"": 0.685, ""energy"": 0.699, ""key"": 6, ""loudness"": -7.803, ""mode"": 0, ""speechiness"": 0.0349, ""acousticness"": 0.317, ""instrumentalness"": 0, ""liveness"": 0.0895, ""valence"": 0.884, ""tempo"": 134.057, ""type"": ""audio_features"", ""id"": ""0sBJA2OCEECMs0HsdIQhvR"", ""uri"": ""spotify:track:0sBJA2OCEECMs0HsdIQhvR"", ""track_href"": ""https://api.spotify.com/v1/tracks/0sBJA2OCEECMs0HsdIQhvR"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0sBJA2OCEECMs0HsdIQhvR"", ""duration_ms"": 192948, ""time_signature"": 4}",1663908234.335,1663948698.241427
13,'comethru','Jeremy Zucker',18uwL0vNUanqZH0ro2QcOP,181613,78,"{""danceability"": 0.795, ""energy"": 0.178, ""key"": 0, ""loudness"": -11.991, ""mode"": 1, ""speechiness"": 0.0574, ""acousticness"": 0.607, ""instrumentalness"": 0, ""liveness"": 0.623, ""valence"": 0.608, ""tempo"": 93.982, ""type"": ""audio_features"", ""id"": ""18uwL0vNUanqZH0ro2QcOP"", ""uri"": ""spotify:track:18uwL0vNUanqZH0ro2QcOP"", ""track_href"": ""https://api.spotify.com/v1/tracks/18uwL0vNUanqZH0ro2QcOP"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/18uwL0vNUanqZH0ro2QcOP"", ""duration_ms"": 181613, ""time_signature"": 4}",1663908416.182,1663948697.91517
12,'Bad Liar','Imagine Dragons',2RSHsoi04658QL5xgQVov3,260773,81,"{""danceability"": 0.383, ""energy"": 0.637, ""key"": 3, ""loudness"": -6.993, ""mode"": 1, ""speechiness"": 0.0703, ""acousticness"": 0.0722, ""instrumentalness"": 0, ""liveness"": 0.368, ""valence"": 0.0827, ""tempo"": 177.913, ""type"": ""audio_features"", ""id"": ""2RSHsoi04658QL5xgQVov3"", ""uri"": ""spotify:track:2RSHsoi04658QL5xgQVov3"", ""track_href"": ""https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3"", ""duration_ms"": 260773, ""time_signature"": 4}",1663908676.85,1663948697.542816
11,'All We Are','Richello',0StGpPdRYxxGlhmJIrUzkt,120964,62,"{""danceability"": 0.627, ""energy"": 0.874, ""key"": 7, ""loudness"": -4.153, ""mode"": 1, ""speechiness"": 0.0432, ""acousticness"": 0.0505, ""instrumentalness"": 0, ""liveness"": 0.118, ""valence"": 0.483, ""tempo"": 125.095, ""type"": ""audio_features"", ""id"": ""0StGpPdRYxxGlhmJIrUzkt"", ""uri"": ""spotify:track:0StGpPdRYxxGlhmJIrUzkt"", ""track_href"": ""https://api.spotify.com/v1/tracks/0StGpPdRYxxGlhmJIrUzkt"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0StGpPdRYxxGlhmJIrUzkt"", ""duration_ms"": 120965, ""time_signature"": 4}",1663908799.48,1663948697.20797
10,'Ghost','Justin Bieber',6I3mqTwhRpn34SLVafSH7G,153190,89,"{""danceability"": 0.601, ""energy"": 0.741, ""key"": 2, ""loudness"": -5.569, ""mode"": 1, ""speechiness"": 0.0478, ""acousticness"": 0.185, ""instrumentalness"": 2.91e-05, ""liveness"": 0.415, ""valence"": 0.441, ""tempo"": 153.96, ""type"": ""audio_features"", ""id"": ""6I3mqTwhRpn34SLVafSH7G"", ""uri"": ""spotify:track:6I3mqTwhRpn34SLVafSH7G"", ""track_href"": ""https://api.spotify.com/v1/tracks/6I3mqTwhRpn34SLVafSH7G"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6I3mqTwhRpn34SLVafSH7G"", ""duration_ms"": 153190, ""time_signature"": 4}",1663908953.086,1663948696.860121
9,'Unstoppable','Sia',2J2Z1SkXYghSajLibnQHOa,217746,80,"{""danceability"": 0.468, ""energy"": 0.779, ""key"": 9, ""loudness"": -4.839, ""mode"": 1, ""speechiness"": 0.0779, ""acousticness"": 0.112, ""instrumentalness"": 0.000373, ""liveness"": 0.101, ""valence"": 0.26, ""tempo"": 173.799, ""type"": ""audio_features"", ""id"": ""2J2Z1SkXYghSajLibnQHOa"", ""uri"": ""spotify:track:2J2Z1SkXYghSajLibnQHOa"", ""track_href"": ""https://api.spotify.com/v1/tracks/2J2Z1SkXYghSajLibnQHOa"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2J2Z1SkXYghSajLibnQHOa"", ""duration_ms"": 217747, ""time_signature"": 4}",1663909170.677,1663948696.527816
8,'Wherever I Go','OneRepublic',46jLy47W8rkf8rEX04gMKB,169773,70,"{""danceability"": 0.552, ""energy"": 0.689, ""key"": 10, ""loudness"": -6.444, ""mode"": 0, ""speechiness"": 0.0425, ""acousticness"": 0.0915, ""instrumentalness"": 0, ""liveness"": 0.27, ""valence"": 0.349, ""tempo"": 99.961, ""type"": ""audio_features"", ""id"": ""46jLy47W8rkf8rEX04gMKB"", ""uri"": ""spotify:track:46jLy47W8rkf8rEX04gMKB"", ""track_href"": ""https://api.spotify.com/v1/tracks/46jLy47W8rkf8rEX04gMKB"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/46jLy47W8rkf8rEX04gMKB"", ""duration_ms"": 169773, ""time_signature"": 4}",1663909341.132,1663948696.198974
7,'Here With Me','Marshmello',5icOoE6VgqFKohjWWNp0Ac,156346,75,"{""danceability"": 0.791, ""energy"": 0.565, ""key"": 5, ""loudness"": -3.933, ""mode"": 0, ""speechiness"": 0.0439, ""acousticness"": 0.0623, ""instrumentalness"": 0, ""liveness"": 0.156, ""valence"": 0.181, ""tempo"": 99.961, ""type"": ""audio_features"", ""id"": ""5icOoE6VgqFKohjWWNp0Ac"", ""uri"": ""spotify:track:5icOoE6VgqFKohjWWNp0Ac"", ""track_href"": ""https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5icOoE6VgqFKohjWWNp0Ac"", ""duration_ms"": 156347, ""time_signature"": 4}",1663909498.366,1663948695.867969
6,'Birds','Imagine Dragons',6Tvzf3VEi16JMhAgOwdt2y,219440,71,"{""danceability"": 0.649, ""energy"": 0.517, ""key"": 1, ""loudness"": -7.428, ""mode"": 0, ""speechiness"": 0.0297, ""acousticness"": 0.0146, ""instrumentalness"": 1.63e-06, ""liveness"": 0.145, ""valence"": 0.35, ""tempo"": 119.997, ""type"": ""audio_features"", ""id"": ""6Tvzf3VEi16JMhAgOwdt2y"", ""uri"": ""spotify:track:6Tvzf3VEi16JMhAgOwdt2y"", ""track_href"": ""https://api.spotify.com/v1/tracks/6Tvzf3VEi16JMhAgOwdt2y"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6Tvzf3VEi16JMhAgOwdt2y"", ""duration_ms"": 219440, ""time_signature"": 4}",1663909718.285,1663948695.540973
5,'Lie To Me (feat. Julia Michaels)','5 Seconds of Summer',6GzApXoBQiiAjak3tOQfV3,149877,70,"{""danceability"": 0.611, ""energy"": 0.52, ""key"": 0, ""loudness"": -5.445, ""mode"": 1, ""speechiness"": 0.0346, ""acousticness"": 0.0132, ""instrumentalness"": 0, ""liveness"": 0.105, ""valence"": 0.771, ""tempo"": 159.927, ""type"": ""audio_features"", ""id"": ""6GzApXoBQiiAjak3tOQfV3"", ""uri"": ""spotify:track:6GzApXoBQiiAjak3tOQfV3"", ""track_href"": ""https://api.spotify.com/v1/tracks/6GzApXoBQiiAjak3tOQfV3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6GzApXoBQiiAjak3tOQfV3"", ""duration_ms"": 149878, ""time_signature"": 4}",1663921176.03,1663948695.212906
4,'Anyone','Justin Bieber',2WnAKZefdRHxtBEkRjFOHC,190779,74,"{""danceability"": 0.685, ""energy"": 0.521, ""key"": 2, ""loudness"": -8.285, ""mode"": 1, ""speechiness"": 0.0345, ""acousticness"": 0.185, ""instrumentalness"": 3.59e-06, ""liveness"": 0.111, ""valence"": 0.578, ""tempo"": 115.885, ""type"": ""audio_features"", ""id"": ""2WnAKZefdRHxtBEkRjFOHC"", ""uri"": ""spotify:track:2WnAKZefdRHxtBEkRjFOHC"", ""track_href"": ""https://api.spotify.com/v1/tracks/2WnAKZefdRHxtBEkRjFOHC"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2WnAKZefdRHxtBEkRjFOHC"", ""duration_ms"": 190779, ""time_signature"": 4}",1663921367.302,1663948694.874892
3,'Love Me Like a Friend','Fly By Midnight',0110a0AM2nOV8yYa9u6kjQ,202266,64,"{""danceability"": 0.713, ""energy"": 0.764, ""key"": 6, ""loudness"": -5.57, ""mode"": 0, ""speechiness"": 0.0294, ""acousticness"": 0.0718, ""instrumentalness"": 0, ""liveness"": 0.0708, ""valence"": 0.962, ""tempo"": 125.052, ""type"": ""audio_features"", ""id"": ""0110a0AM2nOV8yYa9u6kjQ"", ""uri"": ""spotify:track:0110a0AM2nOV8yYa9u6kjQ"", ""track_href"": ""https://api.spotify.com/v1/tracks/0110a0AM2nOV8yYa9u6kjQ"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0110a0AM2nOV8yYa9u6kjQ"", ""duration_ms"": 202267, ""time_signature"": 4}",1663921569.872,1663948694.556891
2,'Secrets','OneRepublic',1NhPKVLsHhFUHIOZ32QnS2,224693,76,"{""danceability"": 0.516, ""energy"": 0.764, ""key"": 2, ""loudness"": -6.223, ""mode"": 1, ""speechiness"": 0.0366, ""acousticness"": 0.0717, ""instrumentalness"": 0, ""liveness"": 0.115, ""valence"": 0.376, ""tempo"": 148.021, ""type"": ""audio_features"", ""id"": ""1NhPKVLsHhFUHIOZ32QnS2"", ""uri"": ""spotify:track:1NhPKVLsHhFUHIOZ32QnS2"", ""track_href"": ""https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2"", ""duration_ms"": 224693, ""time_signature"": 4}",1663921795.245,1663948694.232808
1,'Wolves','Selena Gomez',0tBbt8CrmxbjRP0pueQkyU,197993,80,"{""danceability"": 0.724, ""energy"": 0.804, ""key"": 11, ""loudness"": -4.614, ""mode"": 0, ""speechiness"": 0.0448, ""acousticness"": 0.124, ""instrumentalness"": 0, ""liveness"": 0.204, ""valence"": 0.306, ""tempo"": 124.987, ""type"": ""audio_features"", ""id"": ""0tBbt8CrmxbjRP0pueQkyU"", ""uri"": ""spotify:track:0tBbt8CrmxbjRP0pueQkyU"", ""track_href"": ""https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU"", ""duration_ms"": 197993, ""time_signature"": 4}",1663922582.643,1663948693.908026
